krnr;lfnr;agglvl;name;name_neu;lat;long;lat_median;long_median
598;2976;GEMEINDEN AB 2000 E.;HOENTROP;HOENTROP;51.4500204;7.1465713;51.4944047;7.148475
598;2977;GEMEINDEN AB 2000 E.;WESTENFELD;Westenfeld (Bochum);51.470415;7.149364;51.4944047;7.148475
598;2978;GEMEINDEN AB 2000 E.;GUENNIGFELD;GUENNIGFELD;51.4944047;7.1546368;51.4944047;7.148475
598;2979;GEMEINDEN AB 2000 E.;ROEHLINGHAUSEN;ROEHLINGHAUSEN;51.51582;7.155395;51.4944047;7.148475
598;2980;GEMEINDEN AB 2000 E.;WATTENSCHEID;WATTENSCHEID;51.4718088;7.1450959;51.4944047;7.148475
598;2981;GEMEINDEN AB 2000 E.;EICKEL;EICKEL;51.6406877;7.398692;51.4944047;7.148475
598;2982;GEMEINDEN AB 2000 E.;WANNE;WANNE;51.537505;7.148475;51.4944047;7.148475
598;2983;RESTKREISE (GEM.< 20;REST-GELSENKIRCHEN L;GELSENKIRCHEN;51.4944047;7.148475;51.4944047;7.148475
599;2984;stadtkreise;GELSENKIRCHEN S (-31.3.2;GELSENKIRCHEN (-31.3.2;51.5440798;7.1360787;51.5440798;7.1360787
600;2985;stadtkreise;HAGEN S;HAGEN;51.3670777;7.4632841;51.3670777;7.4632841
601;2986;KREISE M.GEMEINDEN >;HAGEN L (-31.7.29);HAGEN;51.3670777;7.4632841;51.3749405;7.4240955
601;2987;GEMEINDEN AB 2000 E.;BRECKERFELD (=1928 BOECKERFELD);BRECKERFELD (=1928 BOECKERFELD);51.2930774;7.4096941;51.3749405;7.4240955
601;2988;GEMEINDEN AB 2000 E.;HASPE;HASPE;51.347778;7.423611;51.3749405;7.4240955
601;2989;GEMEINDEN AB 2000 E.;HERDECKE;HERDECKE;51.4031667;7.4328376;51.3749405;7.4240955
601;2990;GEMEINDEN AB 2000 E.;WETTER A. D. RUHR;WETTER A. D. RUHR;51.3860225;7.3914998;51.3749405;7.4240955
601;2991;GEMEINDEN AB 2000 E.;BOELE;BOELE;51.397877;7.467173;51.3749405;7.4240955
601;2992;GEMEINDEN AB 2000 E.;BOMMERN;BOMMERN;51.4133651;7.3337137;51.3749405;7.4240955
601;2993;GEMEINDEN AB 2000 E.;DAHL;Dahl (Hagen);51.304722;7.531944;51.3749405;7.4240955
601;2994;GEMEINDEN AB 2000 E.;ENDE;Ende (Herdecke);51.419583;7.436111;51.3749405;7.4240955
601;2995;GEMEINDEN AB 2000 E.;GRUNDSCHOETTEL;GRUNDSCHOETTEL;51.372591;7.363961;51.3749405;7.4240955
601;2996;GEMEINDEN AB 2000 E.;VOLMARSTEIN;VOLMARSTEIN;51.3697181;7.3776825;51.3749405;7.4240955
601;2997;GEMEINDEN AB 2000 E.;VORHALLE;VORHALLE;51.37729;7.42458;51.3749405;7.4240955
601;2998;GEMEINDEN AB 2000 E.;WENGERN;WENGERN;51.400317;7.344269;51.3749405;7.4240955
601;2999;RESTKREISE (GEM.< 20;REST-HAGEN L (-31.7.29);HAGEN;51.3749405;7.4240955;51.3749405;7.4240955
602;3000;stadtkreise;HAMM S;HAMM, Germany;51.6738583;7.8159816;51.6738583;7.8159816
603;3001;KREISE M.GEMEINDEN >;HAMM L (-16.10.30)/UNNA;HAMM/UNNA;51.66232;7.74783;51.60725345;7.7012857
603;3002;GEMEINDEN AB 2000 E.;KAMEN;KAMEN;51.5882752;7.6590458;51.60725345;7.7012857
603;3003;GEMEINDEN AB 2000 E.;UNNA;UNNA;51.5426349;7.6853114;51.60725345;7.7012857
603;3004;GEMEINDEN AB 2000 E.;ALTENBOEGGE;ALTENBOEGGE;52.0468114;7.4699315;51.60725345;7.7012857
603;3005;GEMEINDEN AB 2000 E.;BERGKAMEN;BERGKAMEN;51.6158082;7.6429742;51.60725345;7.7012857
603;3006;GEMEINDEN AB 2000 E.;BOENEN;BOENEN;51.5986987;7.758582;51.60725345;7.7012857
603;3007;GEMEINDEN AB 2000 E.;BRAAM-OSTWENNEMAR;BRAAM-OSTWENNEMAR;51.675379;7.875444;51.60725345;7.7012857
603;3008;GEMEINDEN AB 2000 E.;FROENDENBERG;FROENDENBERG;51.501482;7.7484309;51.60725345;7.7012857
603;3009;GEMEINDEN AB 2000 E.;HEEREN-WERWE;HEEREN-WERWE;51.5789213;7.71726;51.60725345;7.7012857
603;3010;GEMEINDEN AB 2000 E.;HERRINGEN;HERRINGEN;51.6635554;7.7446287;51.60725345;7.7012857
603;3011;GEMEINDEN AB 2000 E.;HOLZWICKEDE;HOLZWICKEDE;51.4998482;7.6209355;51.60725345;7.7012857
603;3012;GEMEINDEN AB 2000 E.;MASSEN;MASSEN;51.539722;7.653889;51.60725345;7.7012857
603;3013;GEMEINDEN AB 2000 E.;METHLER;METHLER;51.5813274;7.6098467;51.60725345;7.7012857
603;3014;GEMEINDEN AB 2000 E.;RUENTHE;RUENTHE;51.6461655;7.6609123;51.60725345;7.7012857
603;3015;GEMEINDEN AB 2000 E.;WERRIES;WERRIES;51.686389;7.891667;51.60725345;7.7012857
603;3016;GEMEINDEN AB 2000 E.;WESTICK B. KAMEN;WESTICK B. KAMEN;51.5750408;7.625125;51.60725345;7.7012857
603;3017;GEMEINDEN AB 2000 E.;WIESCHERHOEFEN;WIESCHERHOEFEN;51.6501649;7.7610386;51.60725345;7.7012857
603;3018;RESTKREISE (GEM.< 20;REST-HAMM L (-16.10.30)/UNNA;HAMM/UNNA;51.60725345;7.7012857;51.60725345;7.7012857
604;3019;KREISE M.GEMEINDEN >;HATTINGEN (-31.7.29);HATTINGEN;51.4018117;7.1911567;51.414722;7.1911567
604;3020;GEMEINDEN AB 2000 E.;HATTINGEN;HATTINGEN;51.4018117;7.1911567;51.414722;7.1911567
604;3021;GEMEINDEN AB 2000 E.;ALTENDORF;Altendorf (Radevormwald);51.194444;7.406389;51.414722;7.1911567
604;3022;GEMEINDEN AB 2000 E.;BAAK;Winz-Baak;51.414722;7.167222;51.414722;7.1911567
604;3023;GEMEINDEN AB 2000 E.;BREDENSCHEID;BREDENSCHEID;51.374785;7.195342;51.414722;7.1911567
604;3024;GEMEINDEN AB 2000 E.;LINDEN-DAHLHAUSEN;LINDEN-DAHLHAUSEN;51.4603156;7.148496;51.414722;7.1911567
604;3025;GEMEINDEN AB 2000 E.;LINDEN;Linden (Bochum);51.426079;7.160683;51.414722;7.1911567
604;3026;GEMEINDEN AB 2000 E.;DAHLHAUSEN;DAHLHAUSEN;51.4316343;7.1451997;51.414722;7.1911567
604;3027;GEMEINDEN AB 2000 E.;HERBEDE;HERBEDE;51.4182831;7.2761267;51.414722;7.1911567
604;3028;GEMEINDEN AB 2000 E.;HEVEN;HEVEN;51.429255;7.297122;51.414722;7.1911567
604;3029;GEMEINDEN AB 2000 E.;KOENIGSSTEELE;KOENIGSSTEELE;51.4470494;7.0807333;51.414722;7.1911567
604;3030;GEMEINDEN AB 2000 E.;NIEDER BONSFELD;NIEDER BONSFELD;51.3890963;7.1359043;51.414722;7.1911567
604;3031;GEMEINDEN AB 2000 E.;STIEPEL;STIEPEL;51.4325339;7.2331924;51.414722;7.1911567
604;3032;GEMEINDEN AB 2000 E.;WELPER;WELPER;51.412341;7.199145;51.414722;7.1911567
604;3033;GEMEINDEN AB 2000 E.;WESTHERBEDE;Herbede;51.4182831;7.2761267;51.414722;7.1911567
604;3034;GEMEINDEN AB 2000 E.;WINZ;Winz-Baak;51.414722;7.167222;51.414722;7.1911567
604;3035;RESTKREISE (GEM.< 20;REST-HATTINGEN (-31.7.29);HATTINGEN;51.414722;7.1911567;51.414722;7.1911567
605;3036;stadtkreise;HERNE   S;HERNE  ;51.5368948;7.2009147;51.5368948;7.2009147
606;3037;stadtkreise;HOERDE S (-31.3.28);HOERDE;51.4855403;7.495514;51.4855403;7.495514
607;3038;KREISE M.GEMEINDEN >;HOERDE L (-31.7.29);HOERDE;51.4855403;7.495514;51.478333;7.495514
607;3039;GEMEINDEN AB 2000 E.;SCHWERTE;SCHWERTE;51.4448257;7.5668312;51.478333;7.495514
607;3040;GEMEINDEN AB 2000 E.;WESTHOFEN;Westhofen (Schwerte);51.423333;7.531667;51.478333;7.495514
607;3041;GEMEINDEN AB 2000 E.;ANNEN;Annen (Witten);51.449722;7.375556;51.478333;7.495514
607;3042;GEMEINDEN AB 2000 E.;APLERBECK;APLERBECK;51.4929367;7.5559846;51.478333;7.495514
607;3043;GEMEINDEN AB 2000 E.;BAROP;BAROP;51.4902974;7.4114713;51.478333;7.495514
607;3044;GEMEINDEN AB 2000 E.;BERGHOFEN;Berghofen (Dortmund);51.478333;7.529722;51.478333;7.495514
607;3045;GEMEINDEN AB 2000 E.;HOLZEN;Holzen (Dortmund);51.446111;7.524167;51.478333;7.495514
607;3046;GEMEINDEN AB 2000 E.;HOLZWICKEDE;HOLZWICKEDE;51.4998482;7.6209355;51.478333;7.495514
607;3047;GEMEINDEN AB 2000 E.;KIRCHHOERDE;KIRCHHOERDE;51.454444;7.457222;51.478333;7.495514
607;3048;GEMEINDEN AB 2000 E.;SCHUEREN;Schüren (Dortmund);51.494167;7.5325;51.478333;7.495514
607;3049;GEMEINDEN AB 2000 E.;SOELDE;Sölde (Dortmund);51.495833;7.587778;51.478333;7.495514
607;3050;GEMEINDEN AB 2000 E.;WELLINGHOFEN;WELLINGHOFEN;51.4694215;7.490376;51.478333;7.495514
607;3051;GEMEINDEN AB 2000 E.;LUECKLEMBERG;LUECKLEMBERG;51.4641007;7.4703485;51.478333;7.495514
607;3052;GEMEINDEN AB 2000 E.;MENGLINGHAUSEN;MENGLINGHAUSEN;51.473611;7.42;51.478333;7.495514
607;3053;GEMEINDEN AB 2000 E.;EICHLINGHOFEN;EICHLINGHOFEN;51.4787144;7.4066908;51.478333;7.495514
607;3054;GEMEINDEN AB 2000 E.;RUEDINGHAUSEN;RUEDINGHAUSEN;51.450278;7.400278;51.478333;7.495514
607;3055;GEMEINDEN AB 2000 E.;HACHENEY;HACHENEY;51.5549369;7.7750352;51.478333;7.495514
607;3056;RESTKREISE (GEM.< 20;REST-HOERDE L (-31.7.29);HOERDE;51.478333;7.495514;51.478333;7.495514
608;3057;KREISE M.GEMEINDEN >;ISERLOHN L;ISERLOHN;51.3765096;7.6960842;51.37974185;7.6739089
608;3058;GEMEINDEN AB 2000 E.;HOHENLIMBURG;HOHENLIMBURG;51.3581706;7.5643059;51.37974185;7.6739089
608;3059;GEMEINDEN AB 2000 E.;MENDEN;MENDEN;51.4377453;7.7953337;51.37974185;7.6739089
608;3060;GEMEINDEN AB 2000 E.;BOEINGSEN;Menden (Sauerland);51.4377453;7.7953337;51.37974185;7.6739089
608;3061;GEMEINDEN AB 2000 E.;HEMER;HEMER;51.3829741;7.7742862;51.37974185;7.6739089
608;3062;GEMEINDEN AB 2000 E.;HENNEN;HENNEN;51.4404837;7.6517336;51.37974185;7.6739089
608;3063;GEMEINDEN AB 2000 E.;LETMATHE;LETMATHE;51.3688429;7.611154;51.37974185;7.6739089
608;3064;GEMEINDEN AB 2000 E.;OESTRICH;OESTRICH;51.372155;7.632942;51.37974185;7.6739089
608;3065;GEMEINDEN AB 2000 E.;SUNDWIG;SUNDWIG;51.374362;7.7731889;51.37974185;7.6739089
608;3066;GEMEINDEN AB 2000 E.;WESTWIG;Westig;51.373611;7.75;51.37974185;7.6739089
608;3067;GEMEINDEN AB 2000 E.;HOLZEN;Holzen (Schwerte);51.439306;7.540556;51.37974185;7.6739089
608;3068;GEMEINDEN AB 2000 E.;SCHWERTE;SCHWERTE;51.4448257;7.5668312;51.37974185;7.6739089
608;3069;GEMEINDEN AB 2000 E.;WESTHOFEN;Westhofen (Schwerte);51.423333;7.531667;51.37974185;7.6739089
608;3070;RESTKREISE (GEM.< 20;REST-ISERLOHN L;ISERLOHN;51.37974185;7.6739089;51.37974185;7.6739089
609;3071;stadtkreise;ISERLOHN S;ISERLOHN, Germany;51.3765096;7.6960842;51.3765096;7.6960842
610;3072;KREISE M.GEMEINDEN >;LIPPSTADT;LIPPSTADT;51.6712278;8.3406481;51.6393693;8.3406481
610;3073;GEMEINDEN AB 2000 E.;GESEKE;GESEKE;51.6393693;8.5067607;51.6393693;8.3406481
610;3074;GEMEINDEN AB 2000 E.;LIPPSTADT;LIPPSTADT;51.6712278;8.3406481;51.6393693;8.3406481
610;3075;GEMEINDEN AB 2000 E.;RUETHEN;RUETHEN;51.4925198;8.4369936;51.6393693;8.3406481
610;3076;GEMEINDEN AB 2000 E.;ANROECHTE;ANROECHTE;51.5622033;8.3256218;51.6393693;8.3406481
610;3077;GEMEINDEN AB 2000 E.;STUTTROP;STUTTROP;51.4548968;8.3776883;51.6393693;8.3406481
610;3078;RESTKREISE (GEM.< 20;REST-LIPPSTADT;LIPPSTADT;51.6393693;8.3406481;51.6393693;8.3406481
611;3079;stadtkreise;LUEDENSCHEID  S;LUEDENSCHEID ;51.2191038;7.63126;51.2191038;7.63126
612;3080;stadtkreise;LUENEN  S (1.4.28-);LUENEN, Germany;51.6104829;7.5285074;51.6104829;7.5285074
613;3081;KREISE M.GEMEINDEN >;MESCHEDE;MESCHEDE;51.3511245;8.2851304;51.2541269;8.2851304
613;3082;GEMEINDEN AB 2000 E.;MESCHEDE;MESCHEDE;51.3511245;8.2851304;51.2541269;8.2851304
613;3083;GEMEINDEN AB 2000 E.;SCHMALLENBERG;SCHMALLENBERG;51.1526332;8.2907901;51.2541269;8.2851304
613;3084;GEMEINDEN AB 2000 E.;ESLOHE;ESLOHE;51.2541269;8.169605;51.2541269;8.2851304
613;3085;GEMEINDEN AB 2000 E.;KALLE;Calle, Schmallenberg, Germany;51.1526332;8.2907901;51.2541269;8.2851304
613;3086;GEMEINDEN AB 2000 E.;OBERKIRCHEN;OBERKIRCHEN, Schmallenberg, Germany;51.158203;8.3741725;51.2541269;8.2851304
613;3087;GEMEINDEN AB 2000 E.;SCHOENHOLTHAUSEN;SCHOENHOLTHAUSEN;51.1907041;8.0054284;51.2541269;8.2851304
613;3088;GEMEINDEN AB 2000 E.;VELMEDE;VELMEDE, Bestwig, Germany;51.3619591;8.4013281;51.2541269;8.2851304
613;3089;RESTKREISE (GEM.< 20;REST-MESCHEDE;MESCHEDE;51.2541269;8.2851304;51.2541269;8.2851304
614;3090;KREISE M.GEMEINDEN >;OLPE;OLPE;51.0282107;7.8502943;51.09993925;7.9049443
614;3091;GEMEINDEN AB 2000 E.;ATTENDORN ST.;ATTENDORN, Germany;51.1313927;7.9049443;51.09993925;7.9049443
614;3092;GEMEINDEN AB 2000 E.;OLPE (VOLKSZ. 1933  ST);OLPE (VOLKSZ. 1933 T);51.0282107;7.8502943;51.09993925;7.9049443
614;3093;GEMEINDEN AB 2000 E.;ATTENDORN LG.;ATTENDORNG.;51.1313927;7.9049443;51.09993925;7.9049443
614;3094;GEMEINDEN AB 2000 E.;DROLSHAGEN;DROLSHAGEN;51.0244556;7.7706302;51.09993925;7.9049443
614;3095;GEMEINDEN AB 2000 E.;ELSPE;ELSPE;51.1529227;8.0477993;51.09993925;7.9049443
614;3096;GEMEINDEN AB 2000 E.;FOERDE;Grevenbrück;51.135833;8.014444;51.09993925;7.9049443
614;3097;GEMEINDEN AB 2000 E.;HELDEN;Helden (Attendorn);51.1166;7.9532;51.09993925;7.9049443
614;3098;GEMEINDEN AB 2000 E.;KIRCHHUNDEM;KIRCHHUNDEM;51.0832785;8.0899443;51.09993925;7.9049443
614;3099;GEMEINDEN AB 2000 E.;WENDEN;WENDEN;50.9716418;7.8665433;51.09993925;7.9049443
614;3100;GEMEINDEN AB 2000 E.;GREVENBRUECK;GREVENBRUECK;51.1366993;8.0160715;51.09993925;7.9049443
614;3101;RESTKREISE (GEM.< 20;REST-OLPE;OLPE;51.09993925;7.9049443;51.09993925;7.9049443
615;3102;KREISE M.GEMEINDEN >;SCHWELM (-31.7.29);SCHWELM;51.2882674;7.291086;51.2975;7.291086
615;3103;GEMEINDEN AB 2000 E.;GEVELSBERG;GEVELSBERG;51.3221284;7.338332;51.2975;7.291086
615;3104;GEMEINDEN AB 2000 E.;SCHWELM;SCHWELM;51.2882674;7.291086;51.2975;7.291086
615;3105;GEMEINDEN AB 2000 E.;GENNEBRECK;Sprockhövel;51.3639672;7.2469129;51.2975;7.291086
615;3106;GEMEINDEN AB 2000 E.;HASSLINGHAUSEN;HASSLINGHAUSEN;51.3639672;7.2469129;51.2975;7.291086
615;3107;GEMEINDEN AB 2000 E.;MILSPE;MILSPE;51.2317903;7.3733148;51.2975;7.291086
615;3108;GEMEINDEN AB 2000 E.;NIEDERSPROCKHOEVEL;NIEDERSPROCKHOEVEL;51.36256;7.24924;51.2975;7.291086
615;3109;GEMEINDEN AB 2000 E.;VOERDE;VOERDE (ENNEPETAL);51.2975;7.356111;51.2975;7.291086
615;3110;GEMEINDEN AB 2000 E.;OEKLINGHAUESEN;OEKLINGHAUESEN;51.6140649;7.1979453;51.2975;7.291086
615;3111;GEMEINDEN AB 2000 E.;NAECHSTEBREK;Nächstebreck;51.2984916;7.2368838;51.2975;7.291086
615;3112;GEMEINDEN AB 2000 E.;MUEHLINGHAUSENN;Mühlinghausen;51.267238;7.359541;51.2975;7.291086
615;3113;GEMEINDEN AB 2000 E.;LANGERFELD;LANGERFELD, Wuppertal, Germany;51.2367474;7.2722219;51.2975;7.291086
615;3114;RESTKREISE (GEM.< 20;REST-SCHWELM (-31.7.29);SCHWELM;51.2975;7.291086;51.2975;7.291086
616;3115;KREISE M.GEMEINDEN >;SIEGEN;SIEGEN;50.8838492;8.0209591;50.89219355;8.0145565
616;3116;GEMEINDEN AB 2000 E.;FREUDENBERG;FREUDENBERG;50.9041091;7.8780782;50.89219355;8.0145565
616;3117;GEMEINDEN AB 2000 E.;HILCHENBACH;HILCHENBACH;50.9967407;8.1111636;50.89219355;8.0145565
616;3118;GEMEINDEN AB 2000 E.;BUSCHHUETTEN;BUSCHHUETTEN;50.9348543;8.0081539;50.89219355;8.0145565
616;3119;GEMEINDEN AB 2000 E.;EISERFELD;EISERFELD;50.8349089;7.9882561;50.89219355;8.0145565
616;3120;GEMEINDEN AB 2000 E.;ERNSDORF;Ernsdorf (Kreuztal);50.963;7.99931;50.89219355;8.0145565
616;3121;GEMEINDEN AB 2000 E.;KLAFELD;KLAFELD;50.9990126;8.0914302;50.89219355;8.0145565
616;3122;GEMEINDEN AB 2000 E.;NEUNKIRCHEN;Neunkirchen (Siegerland);50.787778;7.993333;50.89219355;8.0145565
616;3123;GEMEINDEN AB 2000 E.;NIEDERSCHELDEN;NIEDERSCHELDEN;50.8450581;7.9709563;50.89219355;8.0145565
616;3124;GEMEINDEN AB 2000 E.;WEIDENAU;WEIDENAU;50.9005379;8.0392656;50.89219355;8.0145565
616;3125;GEMEINDEN AB 2000 E.;SIEGEN;SIEGEN;50.8838492;8.0209591;50.89219355;8.0145565
616;3126;RESTKREISE (GEM.< 20;REST-SIEGEN;SIEGEN;50.89219355;8.0145565;50.89219355;8.0145565
617;3127;KREISE M.GEMEINDEN >;SIEGEN L;SIEGEN;50.8838492;8.0209591;50.9041091;8.0063691
617;3128;GEMEINDEN AB 2000 E.;FREUDENBERG, KREIS SIEGEN;FREUDENBERG, Siegen, Germany;50.9041091;7.8780782;50.9041091;8.0063691
617;3129;GEMEINDEN AB 2000 E.;HILCHENBACH;HILCHENBACH;50.9967407;8.1111636;50.9041091;8.0063691
617;3130;GEMEINDEN AB 2000 E.;BUSCHHUETTEN;BUSCHHUETTEN;50.9348543;8.0081539;50.9041091;8.0063691
617;3131;GEMEINDEN AB 2000 E.;DREIS-TIEFENBACH;DREIS-TIEFENBACH;50.9134256;8.0560104;50.9041091;8.0063691
617;3132;GEMEINDEN AB 2000 E.;EISERFELD;EISERFELD, Germany;50.8349089;7.9882561;50.9041091;8.0063691
617;3133;GEMEINDEN AB 2000 E.;ERNSDORF;ERNSDORF, Kreuztal, Germany;50.966502;7.9966042;50.9041091;8.0063691
617;3134;GEMEINDEN AB 2000 E.;KLAFELD;Geisweid, Siegen, Germany;50.9111334;8.0032598;50.9041091;8.0063691
617;3135;GEMEINDEN AB 2000 E.;KREUZTAL;KREUZTAL;50.9693854;7.9923572;50.9041091;8.0063691
617;3136;GEMEINDEN AB 2000 E.;NEUNKIRCHEN;NEUNKIRCHEN, Siegen, Germany;50.7870784;8.0063691;50.9041091;8.0063691
617;3137;GEMEINDEN AB 2000 E.;NIEDERSCHELDEN;NIEDERSCHELDEN, Germany;50.8450581;7.9709563;50.9041091;8.0063691
617;3138;GEMEINDEN AB 2000 E.;WEIDENAU;WEIDENAU;50.9005379;8.0392656;50.9041091;8.0063691
617;3139;RESTKREISE (GEM.< 20;REST-SIEGEN L;SIEGEN;50.9041091;8.0063691;50.9041091;8.0063691
618;3140;stadtkreise;SIEGEN S;SIEGEN, Germany;50.8838492;8.0209591;50.8838492;8.0209591
619;3141;KREISE M.GEMEINDEN >;SOEST;SOEST;51.5711476;8.105754;51.5711476;8.105754
619;3142;GEMEINDEN AB 2000 E.;SOEST;SOEST;51.5711476;8.105754;51.5711476;8.105754
619;3143;GEMEINDEN AB 2000 E.;WERL;WERL;51.5583773;7.9114426;51.5711476;8.105754
619;3144;GEMEINDEN AB 2000 E.;EICKELBORN;EICKELBORN, Germany;51.6533849;8.2183847;51.5711476;8.105754
619;3145;GEMEINDEN AB 2000 E.;WICKEDE;WICKEDE;51.499084;7.8634987;51.5711476;8.105754
619;3146;GEMEINDEN AB 2000 E.;SASSENDORF-HEPPEN;HEPPEN, Bad Sassendorf, Germany;51.5946295;8.155008;51.5711476;8.105754
619;3147;GEMEINDEN AB 2000 E.;SASSENDORF  (BAD);SASSENDORF  (BAD);51.5885975;8.1707214;51.5711476;8.105754
619;3148;RESTKREISE (GEM.< 20;REST-SOEST;SOEST;51.5711476;8.105754;51.5711476;8.105754
620;3149;KREISE M.GEMEINDEN >;UNNA (-16.10.30 HAMM L);UNNA (-16.10.30 HAMM);51.66232;7.74783;51.60725345;7.7012857
620;3150;GEMEINDEN AB 2000 E.;KAMEN;KAMEN;51.5882752;7.6590458;51.60725345;7.7012857
620;3151;GEMEINDEN AB 2000 E.;UNNA;UNNA;51.5426349;7.6853114;51.60725345;7.7012857
620;3152;GEMEINDEN AB 2000 E.;ALTENBOEGGE;ALTENBOEGGE;52.0468114;7.4699315;51.60725345;7.7012857
620;3153;GEMEINDEN AB 2000 E.;BERGKAMEN;BERGKAMEN;51.6158082;7.6429742;51.60725345;7.7012857
620;3154;GEMEINDEN AB 2000 E.;BOENEN;BOENEN;51.5986987;7.758582;51.60725345;7.7012857
620;3155;GEMEINDEN AB 2000 E.;BRAAM-OSTWENNEMAR;BRAAM-OSTWENNEMAR;51.675379;7.875444;51.60725345;7.7012857
620;3156;GEMEINDEN AB 2000 E.;FROENDENBERG;FROENDENBERG;51.501482;7.7484309;51.60725345;7.7012857
620;3157;GEMEINDEN AB 2000 E.;HEEREN-WERWE;HEEREN-WERWE;51.5789213;7.71726;51.60725345;7.7012857
620;3158;GEMEINDEN AB 2000 E.;HERRINGEN;HERRINGEN;51.6635554;7.7446287;51.60725345;7.7012857
620;3159;GEMEINDEN AB 2000 E.;HOLZWICKEDE;HOLZWICKEDE;51.4998482;7.6209355;51.60725345;7.7012857
620;3160;GEMEINDEN AB 2000 E.;MASSEN;MASSEN;51.539722;7.653889;51.60725345;7.7012857
620;3161;GEMEINDEN AB 2000 E.;METHLER;METHLER;51.5813274;7.6098467;51.60725345;7.7012857
620;3162;GEMEINDEN AB 2000 E.;RUENTHE;RUENTHE;51.6461655;7.6609123;51.60725345;7.7012857
620;3163;GEMEINDEN AB 2000 E.;WERRIES;WERRIES;51.686389;7.891667;51.60725345;7.7012857
620;3164;GEMEINDEN AB 2000 E.;WESTICK B. KAMEN;WESTICK B. KAMEN;51.5750408;7.625125;51.60725345;7.7012857
620;3165;GEMEINDEN AB 2000 E.;WIESCHERHOEFEN;WIESCHERHOEFEN;51.6501649;7.7610386;51.60725345;7.7012857
620;3166;RESTKREISE (GEM.< 20;REST-UNNA (-16.10.30 HAMM L);UNNA (-16.10.30 HAMM);51.60725345;7.7012857;51.60725345;7.7012857
621;3167;stadtkreise;WANNE-EICKEL  S;WANNE-EICKEL ;51.53038;7.15566;51.53038;7.15566
622;3168;stadtkreise;WATTENSCHEID  S (1.8.29-);WATTENSCHEID, Bochum, Germany;51.4718088;7.1450959;51.4718088;7.1450959
623;3169;stadtkreise;WITTEN  S;WITTEN, Germany;51.4438926;7.353197;51.4438926;7.353197
624;3170;KREISE M.GEMEINDEN >;WITTGENSTEIN;WITTGENSTEIN, Germany;51.0061;8.3772;51.0061;8.3772
624;3171;GEMEINDEN AB 2000 E.;BERLEBURG;BERLEBURG;51.05196;8.38795;51.0061;8.3772
624;3172;GEMEINDEN AB 2000 E.;LAASPHE;LAASPHE;50.9335545;8.402303;51.0061;8.3772
624;3173;GEMEINDEN AB 2000 E.;ERNDTEBRUECK;ERNDTEBRUECK;50.9891483;8.254518;51.0061;8.3772
624;3174;RESTKREISE (GEM.< 20;REST-WITTGENSTEIN;WITTGENSTEIN, Germany;51.0061;8.3772;51.0061;8.3772
625;3175;KREISE M.GEMEINDEN >;ESCHWEGE;ESCHWEGE;51.1876662;10.0397725;51.1876662;10.0397725
625;3176;GEMEINDEN AB 2000 E.;ESCHWEGE;ESCHWEGE;51.1876662;10.0397725;51.1876662;10.0397725
625;3177;GEMEINDEN AB 2000 E.;WANFRIED;WANFRIED;51.1815;10.173811;51.1876662;10.0397725
625;3178;RESTKREISE (GEM.< 20;REST-ESCHWEGE;ESCHWEGE;51.1876662;10.0397725;51.1876662;10.0397725
626;3179;KREISE M.GEMEINDEN >;FRANKENBERG;Frankenberg (Eder);51.0800893;8.782397;51.0800893;8.782397
626;3180;GEMEINDEN AB 2000 E.;FRANKENBERG I. HESSEN;FRANKENBERG I. HESSEN;51.0800893;8.782397;51.0800893;8.782397
626;3181;RESTKREISE (GEM.< 20;REST-FRANKENBERG;Frankenberg (Eder);51.0800893;8.782397;51.0800893;8.782397
627;3182;KREISE M.GEMEINDEN >;FRITZLAR (-30.9.32)/F.-H;FRITZLAR/F.-H;51.1330809;9.2742641;51.1330809;9.2742641
627;3183;GEMEINDEN AB 2000 E.;FRITZLAR;FRITZLAR;51.1330809;9.2742641;51.1330809;9.2742641
627;3184;GEMEINDEN AB 2000 E.;GUDENSBERG;GUDENSBERG;51.1770718;9.3682585;51.1330809;9.2742641
627;3185;RESTKREISE (GEM.< 20;REST-FRITZLAR (-30.9.32)/F.-H;FRITZLAR/F.-H;51.1330809;9.2742641;51.1330809;9.2742641
628;3186;KREISE M.GEMEINDEN >;FRITZLAR-HOMBERG;FRITZLAR-HOMBERG;51.1330809;9.2742641;51.1330809;9.2742641
628;3187;GEMEINDEN AB 2000 E.;FRITZLAR;FRITZLAR;51.1330809;9.2742641;51.1330809;9.2742641
628;3188;GEMEINDEN AB 2000 E.;GUDENSBERG;GUDENSBERG;51.1770718;9.3682585;51.1330809;9.2742641
628;3189;GEMEINDEN AB 2000 E.;HOMBERG  (BEZ. KASSEL);HOMBERG, KASSEL, Germany;51.0314351;9.4127239;51.1330809;9.2742641
628;3190;RESTKREISE (GEM.< 20;REST-FRITZLAR-HOMBERG;FRITZLAR-HOMBERG;51.1330809;9.2742641;51.1330809;9.2742641
629;3191;KREISE M.GEMEINDEN >;FULDA;FULDA;50.5558095;9.6808449;50.5558095;9.6808449
629;3192;GEMEINDEN AB 2000 E.;FULDA;FULDA;50.5558095;9.6808449;50.5558095;9.6808449
629;3193;RESTKREISE (GEM.< 20;REST-FULDA;FULDA;50.5558095;9.6808449;50.5558095;9.6808449
